Row, Sol
41979, 1.099478e+21
41980, 1.241893e+21
41981, 1.404351e+21
41982, 1.589840e+21
41983, 1.801720e+21
41984, 2.043672e+21
41985, 2.319559e+21
41986, 2.633152e+21
41987, 2.987674e+21
41988, 3.385125e+21
41989, 3.825395e+21
41990, 4.304841e+21
46151, 8.123651e+03
46152, 7.170131e+03
46153, 7.155583e+03
46154, 7.490109e+03
46155, 8.037309e+03
46156, 8.752761e+03
46157, 9.621391e+03
46158, 1.064167e+04
46159, 1.181973e+04
46160, 1.316684e+04
46161, 1.469824e+04
46162, 1.643274e+04
46163, 1.839248e+04
46164, 2.060305e+04
46165, 2.309363e+04
46166, 2.589728e+04
46167, 2.905133e+04
46168, 3.259782e+04
46169, 3.658408e+04
46170, 4.106334e+04
46171, 4.609551e+04
46172, 5.174800e+04
46173, 5.809670e+04
46174, 6.522702e+04
46175, 7.323501e+04
46176, 8.222856e+04
46177, 9.232867e+04
46178, 1.036707e+05
46179, 1.164054e+05
46180, 1.307004e+05
46181, 1.467409e+05
46182, 1.647307e+05
46183, 1.848928e+05
46184, 2.074698e+05
46185, 2.327243e+05
46186, 2.609391e+05
46187, 2.924167e+05
46188, 3.274795e+05
46189, 3.664698e+05
46190, 4.097495e+05
46191, 4.577007e+05
46192, 5.107262e+05
46193, 5.692503e+05
46194, 6.337209e+05
46195, 7.046109e+05
46196, 7.824212e+05
46197, 8.676838e+05
46198, 9.609650e+05
46199, 1.062870e+06
46200, 1.174048e+06
46201, 1.295196e+06
46202, 1.427069e+06
46203, 1.570482e+06
46204, 1.726328e+06
46205, 1.895586e+06
46206, 2.079344e+06
46207, 2.278825e+06
46208, 2.495427e+06
46209, 2.730780e+06
46210, 2.986824e+06
46211, 3.265919e+06
46212, 3.570987e+06
46213, 3.905693e+06
46214, 4.274567e+06
46215, 4.694528e+06
54345, 9.291154e+04
54346, 2.192037e+04
54347, 5.233494e+03
54348, 1.268783e+03
54349, 3.129377e+02
54350, 7.858138e+01
54351, 2.008749e+01
54352, 5.223795e+00
54353, 1.380586e+00
54354, 3.703775e-01
54355, 1.007377e-01
54356, 2.774483e-02
54357, 7.729084e-03
54358, 2.175686e-03
54359, 6.183204e-04
54360, 1.772850e-04
54361, 5.125388e-05
54362, 1.493462e-05
54363, 4.384768e-06
54364, 1.296897e-06
54365, 3.863988e-07
54366, 1.159677e-07
54367, 3.506212e-08
54368, 1.068042e-08
54369, 3.278318e-09
54370, 1.014143e-09
54371, 3.162338e-10
54372, 9.941520e-11
54373, 3.151395e-11
54374, 1.007446e-11
54375, 3.248360e-12
54376, 1.056517e-12
54377, 3.466542e-13
54378, 1.147508e-13
54379, 3.832478e-14
54380, 1.291495e-14
54381, 4.391552e-15
54382, 1.506895e-15
54383, 5.218200e-16
54384, 1.823781e-16
54385, 6.434155e-17
54386, 2.291616e-17
54387, 8.241410e-18
54388, 2.993379e-18
54389, 1.098311e-18
54390, 4.071983e-19
54391, 1.525889e-19
54392, 5.780949e-20
54393, 2.214898e-20
54394, 8.584142e-21
54395, 3.366058e-21
54396, 1.335659e-21
54397, 5.363538e-22
54398, 2.179603e-22
54399, 8.962041e-23
54400, 3.727409e-23
54401, 1.567351e-23
54402, 6.658575e-24
54403, 2.855202e-24
54404, 1.234183e-24
54405, 5.368745e-25
54406, 2.344905e-25
54407, 1.019813e-25
54408, 5.194984e+06
54409, 5.703266e+06
54410, 6.272990e+06
54411, 6.912354e+06
54412, 7.624616e+06
54413, 8.414771e+06
54414, 9.288968e+06
54415, 1.025418e+07
54416, 1.131813e+07
54417, 1.248930e+07
54418, 1.377699e+07
54419, 1.519136e+07
54420, 1.674354e+07
54421, 1.844563e+07
54422, 2.031078e+07
54423, 2.235323e+07
54424, 2.458836e+07
54425, 2.703267e+07
54426, 2.970385e+07
54427, 3.262072e+07
54428, 3.580326e+07
54429, 3.927254e+07
54430, 4.305069e+07
54431, 4.716081e+07
54432, 5.162691e+07
54433, 5.647374e+07
54434, 6.172669e+07
54435, 6.741166e+07
54436, 7.355480e+07
54437, 8.018240e+07
54438, 8.732065e+07
54439, 9.499541e+07
54440, 1.032320e+08
54441, 1.120548e+08
54442, 1.214874e+08
54443, 1.315518e+08
54444, 1.422685e+08
54445, 1.536563e+08
54446, 1.657315e+08
54447, 1.785081e+08
54448, 1.919972e+08
54449, 2.062065e+08
54450, 2.211402e+08
54451, 2.367983e+08
54452, 2.531759e+08
54453, 2.702631e+08
54454, 2.880437e+08
54455, 3.064951e+08
54456, 3.255871e+08
54457, 3.452812e+08
54458, 3.655293e+08
54459, 3.862730e+08
54460, 4.074420e+08
54461, 4.289527e+08
54462, 4.507064e+08
54463, 4.725880e+08
54464, 4.944642e+08
54465, 5.161828e+08
54466, 5.375733e+08
54467, 5.584519e+08
54468, 5.786337e+08
54469, 5.979439e+08
54470, 4.092921e+08
79175, 1.537859e+09
79176, 2.403603e+09
79177, 2.191757e+09
79178, 2.129862e+09
79179, 2.128575e+09
79180, 2.159763e+09
79181, 2.213557e+09
79182, 2.285430e+09
79183, 2.373293e+09
79184, 2.476375e+09
79185, 2.594712e+09
79186, 2.728882e+09
79187, 2.879872e+09
79188, 3.049001e+09
79189, 3.237884e+09
79190, 3.448417e+09
79191, 3.682780e+09
79192, 3.943444e+09
79193, 4.233195e+09
79194, 4.555156e+09
79195, 4.912823e+09
79196, 5.310098e+09
79197, 5.751333e+09
79198, 6.241383e+09
79199, 6.785654e+09
79200, 7.390166e+09
79201, 8.061622e+09
79202, 8.807474e+09
79203, 9.636010e+09
79204, 1.055643e+10
79205, 1.157896e+10
79206, 1.271493e+10
79207, 1.397689e+10
79208, 1.537871e+10
79209, 1.693573e+10
79210, 1.866487e+10
79211, 2.058472e+10
79212, 2.271574e+10
79213, 2.508030e+10
79214, 2.770289e+10
79215, 3.061017e+10
79216, 3.383111e+10
79217, 3.739709e+10
79218, 4.134194e+10
79219, 4.570198e+10
79220, 5.051609e+10
79221, 5.582561e+10
79222, 6.167431e+10
79223, 6.810822e+10
79224, 7.517546e+10
79225, 8.292595e+10
79226, 9.141104e+10
79227, 1.006831e+11
79228, 1.107947e+11
79229, 1.217986e+11
79230, 1.337459e+11
79231, 1.466862e+11
79232, 1.606656e+11
79233, 1.757261e+11
79234, 1.919039e+11
79235, 2.092279e+11
79236, 2.277178e+11
79237, 2.473787e+11
79238, 2.679899e+11
83208, 5.107331e+08
83209, 1.690723e+08
83210, 5.686015e+07
83211, 1.940859e+07
83212, 6.718637e+06
83213, 2.356873e+06
83214, 8.371622e+05
83215, 3.008243e+05
83216, 1.092454e+05
83217, 4.004721e+04
83218, 1.479924e+04
83219, 5.504868e+03
83220, 2.057581e+03
83221, 7.713485e+02
83222, 2.894190e+02
83223, 1.084439e+02
83224, 4.047892e+01
83225, 1.501324e+01
83226, 5.517784e+00
83227, 2.003968e+00
83228, 7.172038e-01
83229, 2.522604e-01
83230, 8.698189e-02
83231, 2.933911e-02
83232, 9.664423e-03
83233, 3.105642e-03
83234, 9.732285e-04
83235, 2.975328e-04
83236, 8.883825e-05
83237, 2.595258e-05
83238, 7.434705e-06
83239, 2.093964e-06
83240, 5.813759e-07
83241, 1.595294e-07
83242, 4.336237e-08
83243, 1.169750e-08
83244, 3.136116e-09
83245, 8.363761e-10
83246, 2.219700e-10
83247, 5.861895e-11
83248, 1.539628e-11
83249, 4.018362e-12
83250, 1.040933e-12
83251, 2.672443e-13
83252, 6.788679e-14
83253, 1.703174e-14
83254, 4.211904e-15
83255, 1.024586e-15
83256, 2.446474e-16
83257, 5.721440e-17
83258, 1.307611e-17
83259, 2.914034e-18
83260, 6.318273e-19
83261, 1.330041e-19
83262, 2.712857e-20
83263, 5.351975e-21
83264, 1.019784e-21
83265, 1.875066e-22
83266, 3.326341e-23
83267, 5.697926e-24
83268, 9.444473e-25
83269, 1.520287e-25
83270, -1.894540e+02
83271, 2.897787e+11
83272, 3.125075e+11
83273, 3.364316e+11
83274, 3.616038e+11
83275, 3.880543e+11
83276, 4.158151e+11
83277, 4.449180e+11
83278, 4.753922e+11
83279, 5.072634e+11
83280, 5.405549e+11
83281, 5.752888e+11
83282, 6.114884e+11
83283, 6.491825e+11
83284, 6.884084e+11
83285, 7.292183e+11
83286, 7.716839e+11
83287, 8.159031e+11
83288, 8.620062e+11
83289, 9.101619e+11
83290, 9.605832e+11
83291, 1.013532e+12
83292, 1.069325e+12
83293, 1.128336e+12
83294, 1.190997e+12
83295, 1.257805e+12
83296, 1.329317e+12
83297, 1.406156e+12
83298, 1.489008e+12
83299, 1.578622e+12
83300, 1.675815e+12
83301, 1.781466e+12
83302, 1.896523e+12
83303, 2.022004e+12
83304, 2.158999e+12
83305, 2.308679e+12
83306, 2.472299e+12
83307, 2.651216e+12
83308, 2.846897e+12
83309, 3.060940e+12
83310, 3.295097e+12
83311, 3.551299e+12
83312, 3.831691e+12
83313, 4.138671e+12
83314, 4.474930e+12
83315, 4.843510e+12
83316, 5.247858e+12
83317, 5.691890e+12
83318, 6.180072e+12
83319, 6.717504e+12
83320, 7.310018e+12
83321, 7.964294e+12
83322, 8.688001e+12
83323, 9.489954e+12
83324, 1.038032e+13
83325, 1.137085e+13
83326, 1.247521e+13
83327, 1.370932e+13
83328, 1.509190e+13
83329, 1.664507e+13
83330, 1.839514e+13
83331, 2.037370e+13
83332, 2.261885e+13
83333, 2.517644e+13
83334, 9.061894e+13
83335, 7.661399e+13
83336, 7.218999e+13
83337, 7.125717e+13
83338, 7.228767e+13
83339, 7.461978e+13
83340, 7.793166e+13
83341, 8.205737e+13
83342, 8.691218e+13
83343, 9.245793e+13
83344, 9.868552e+13
83345, 1.056054e+14
83346, 1.132423e+14
83347, 1.216321e+14
83348, 1.308198e+14
83349, 1.408588e+14
83350, 1.518101e+14
83351, 1.637424e+14
83352, 1.767316e+14
83353, 1.908612e+14
83354, 2.062226e+14
83355, 2.229155e+14
83356, 2.410482e+14
83357, 2.607379e+14
83358, 2.821120e+14
83359, 3.053078e+14
83360, 3.304742e+14
83361, 3.577718e+14
83362, 3.873744e+14
83363, 4.194696e+14
83364, 4.542604e+14
83365, 4.919663e+14
83366, 5.328250e+14
83367, 5.770942e+14
83368, 6.250535e+14
83369, 6.770066e+14
83370, 7.332841e+14
83371, 7.942463e+14
83372, 8.602867e+14
83373, 9.318354e+14
83374, 1.009364e+15
83375, 1.093389e+15
83376, 1.184479e+15
83377, 1.283259e+15
83378, 1.390419e+15
83379, 1.506720e+15
83380, 1.633002e+15
83381, 1.770196e+15
83382, 1.919329e+15
83383, 2.081542e+15
83384, 2.258098e+15
83385, 2.450397e+15
83386, 2.659993e+15
83387, 2.888607e+15
83388, 3.138149e+15
83389, 3.410735e+15
83390, 3.708709e+15
83391, 4.034665e+15
83392, 4.391473e+15
83393, 4.782299e+15
83394, 5.210634e+15
83395, 5.680318e+15
83396, 6.195326e+15
83397, 2.463855e+13
83398, 2.635700e+13
83399, 2.566666e+13
83400, 2.534883e+13
83401, 2.564536e+13
83402, 2.643584e+13
83403, 2.760684e+13
83404, 2.908788e+13
83405, 3.083977e+13
83406, 3.284267e+13
83407, 3.508880e+13
83408, 3.757816e+13
83409, 4.031625e+13
83410, 4.331261e+13
83411, 4.658005e+13
83412, 5.013424e+13
83413, 5.399341e+13
83414, 5.817826e+13
83415, 6.271201e+13
83416, 6.762041e+13
83417, 7.293191e+13
83418, 7.867787e+13
83419, 8.489275e+13
83420, 9.161447e+13
83421, 9.888467e+13
83422, 1.067492e+14
83423, 1.152583e+14
83424, 1.244675e+14
83425, 1.344378e+14
83426, 1.452363e+14
83427, 1.569370e+14
83428, 1.696212e+14
83429, 1.833786e+14
83430, 1.983075e+14
83431, 2.145165e+14
83432, 2.321244e+14
83433, 2.512619e+14
83434, 2.720722e+14
83435, 2.947126e+14
83436, 3.193551e+14
83437, 3.461882e+14
83438, 3.754179e+14
83439, 4.072700e+14
83440, 4.419910e+14
83441, 4.798510e+14
83442, 5.211450e+14
83443, 5.661958e+14
83444, 6.153567e+14
83445, 6.690145e+14
83446, 7.275923e+14
83447, 7.915540e+14
83448, 8.614076e+14
83449, 9.377099e+14
83450, 1.021072e+15
83451, 1.112163e+15
83452, 1.211720e+15
83453, 1.320549e+15
83454, 1.439538e+15
83455, 1.569665e+15
83456, 1.712005e+15
83457, 1.867747e+15
83458, 2.038203e+15
83459, 2.155522e+15
83460, 6.721339e+12
83461, 8.703146e+12
83462, 8.996679e+12
83463, 9.008292e+12
83464, 9.123355e+12
83465, 9.397414e+12
83466, 9.812398e+12
83467, 1.034498e+13
83468, 1.097903e+13
83469, 1.170520e+13
83470, 1.251890e+13
83471, 1.341864e+13
83472, 1.440506e+13
83473, 1.548031e+13
83474, 1.664773e+13
83475, 1.791166e+13
83476, 1.927728e+13
83477, 2.075064e+13
83478, 2.233862e+13
83479, 2.404897e+13
83480, 2.589040e+13
83481, 2.787265e+13
83482, 3.000660e+13
83483, 3.230446e+13
83484, 3.477984e+13
83485, 3.744804e+13
83486, 4.032617e+13
83487, 4.343343e+13
83488, 4.679134e+13
83489, 5.042400e+13
83490, 5.435838e+13
83491, 5.862462e+13
83492, 6.325633e+13
83493, 6.829096e+13
83494, 7.377006e+13
83495, 7.973971e+13
83496, 8.625082e+13
83497, 9.335953e+13
83498, 1.011276e+14
83499, 1.096227e+14
83500, 1.189191e+14
83501, 1.290977e+14
83502, 1.402470e+14
83503, 1.524632e+14
83504, 1.658507e+14
83505, 1.805232e+14
83506, 1.966039e+14
83507, 2.142262e+14
83508, 2.335348e+14
83509, 2.546862e+14
83510, 2.778499e+14
83511, 3.032092e+14
83512, 3.309628e+14
83513, 3.613256e+14
83514, 3.945307e+14
83515, 4.308311e+14
83516, 4.705019e+14
83517, 5.138431e+14
83518, 5.611833e+14
83519, 6.128842e+14
83520, 6.693467e+14
83521, 7.302011e+14
83522, 7.554248e+14
83523, 1.837798e+12
83524, 2.795656e+12
83525, 3.103758e+12
83526, 3.188041e+12
83527, 3.249909e+12
83528, 3.350624e+12
83529, 3.499241e+12
83530, 3.691388e+12
83531, 3.921562e+12
83532, 4.185830e+12
83533, 4.481881e+12
83534, 4.808595e+12
83535, 5.165676e+12
83536, 5.553408e+12
83537, 5.972509e+12
83538, 6.424043e+12
83539, 6.909382e+12
83540, 7.430184e+12
83541, 7.988399e+12
83542, 8.586282e+12
83543, 9.226430e+12
83544, 9.911817e+12
83545, 1.064585e+13
83546, 1.143242e+13
83547, 1.227601e+13
83548, 1.318171e+13
83549, 1.415538e+13
83550, 1.520370e+13
83551, 1.633430e+13
83552, 1.755585e+13
83553, 1.887820e+13
83554, 2.031253e+13
83555, 2.187140e+13
83556, 2.356897e+13
83557, 2.542106e+13
83558, 2.744536e+13
83559, 2.966149e+13
83560, 3.209118e+13
83561, 3.475842e+13
83562, 3.768954e+13
83563, 4.091339e+13
83564, 4.446146e+13
83565, 4.836801e+13
83566, 5.267021e+13
83567, 5.740829e+13
83568, 6.262565e+13
83569, 6.836902e+13
83570, 7.468865e+13
83571, 8.163837e+13
83572, 8.927586e+13
83573, 9.766278e+13
83574, 1.068650e+14
83575, 1.169529e+14
83576, 1.280015e+14
83577, 1.400912e+14
83578, 1.533080e+14
83579, 1.677443e+14
83580, 1.835002e+14
83581, 2.006848e+14
83582, 2.194181e+14
83583, 2.398235e+14
83584, 2.613733e+14
83585, 2.663592e+14
83586, 5.031558e+11
83587, 8.802907e+11
83588, 1.054278e+12
83589, 1.121084e+12
83590, 1.157341e+12
83591, 1.197455e+12
83592, 1.251817e+12
83593, 1.321576e+12
83594, 1.405438e+12
83595, 1.501969e+12
83596, 1.610136e+12
83597, 1.729320e+12
83598, 1.859209e+12
83599, 1.999712e+12
83600, 2.150901e+12
83601, 2.312972e+12
83602, 2.486233e+12
83603, 2.671090e+12
83604, 2.868055e+12
83605, 3.077747e+12
83606, 3.300913e+12
83607, 3.538439e+12
83608, 3.791376e+12
83609, 4.060966e+12
83610, 4.348670e+12
83611, 4.656204e+12
83612, 4.985577e+12
83613, 5.339128e+12
83614, 5.719575e+12
83615, 6.130054e+12
83616, 6.574174e+12
83617, 7.056062e+12
83618, 7.580419e+12
83619, 8.152567e+12
83620, 8.778506e+12
83621, 9.464962e+12
83622, 1.021944e+13
83623, 1.105029e+13
83624, 1.196672e+13
83625, 1.297888e+13
83626, 1.409789e+13
83627, 1.533588e+13
83628, 1.670603e+13
83629, 1.822260e+13
83630, 1.990097e+13
83631, 2.175764e+13
83632, 2.381027e+13
83633, 2.607767e+13
83634, 2.857985e+13
83635, 3.133796e+13
83636, 3.437435e+13
83637, 3.771257e+13
83638, 4.137735e+13
83639, 4.539472e+13
83640, 4.979203e+13
83641, 5.459815e+13
83642, 5.984372e+13
83643, 6.556155e+13
83644, 7.178728e+13
83645, 7.856018e+13
83646, 8.591313e+13
83647, 9.352027e+13
83648, 9.439455e+13
83649, 1.377946e+11
83650, 2.729660e+11
83651, 3.529950e+11
83652, 3.911880e+11
83653, 4.113966e+11
83654, 4.285899e+11
83655, 4.490982e+11
83656, 4.746891e+11
83657, 5.053910e+11
83658, 5.407893e+11
83659, 5.804752e+11
83660, 6.241510e+11
83661, 6.716262e+11
83662, 7.227929e+11
83663, 7.776037e+11
83664, 8.360585e+11
83665, 8.981964e+11
83666, 9.640934e+11
83667, 1.033863e+12
83668, 1.107660e+12
83669, 1.185685e+12
83670, 1.268194e+12
83671, 1.355505e+12
83672, 1.448011e+12
83673, 1.546192e+12
83674, 1.650626e+12
83675, 1.762008e+12
83676, 1.881163e+12
83677, 2.009063e+12
83678, 2.146849e+12
83679, 2.295843e+12
83680, 2.457574e+12
83681, 2.633795e+12
83682, 2.826501e+12
83683, 3.037955e+12
83684, 3.270702e+12
83685, 3.527596e+12
83686, 3.811812e+12
83687, 4.126869e+12
83688, 4.476647e+12
83689, 4.865398e+12
83690, 5.297765e+12
83691, 5.778785e+12
83692, 6.313900e+12
83693, 6.908958e+12
83694, 7.570208e+12
83695, 8.304297e+12
83696, 9.118254e+12
83697, 1.001948e+13
83698, 1.101571e+13
83699, 1.211501e+13
83700, 1.332576e+13
83701, 1.465659e+13
83702, 1.611643e+13
83703, 1.771448e+13
83704, 1.946028e+13
83705, 2.136380e+13
83706, 2.343560e+13
83707, 2.568712e+13
83708, 2.813092e+13
83709, 3.077387e+13
83710, 3.345871e+13
83711, 3.359424e+13
83712, 3.770919e+10
83713, 8.359779e+10
83714, 1.166473e+11
83715, 1.353445e+11
83716, 1.457787e+11
83717, 1.534840e+11
83718, 1.615037e+11
83719, 1.710322e+11
83720, 1.823463e+11
83721, 1.953842e+11
83722, 2.100060e+11
83723, 2.260833e+11
83724, 2.435190e+11
83725, 2.622448e+11
83726, 2.822154e+11
83727, 3.034027e+11
83728, 3.257936e+11
83729, 3.493887e+11
83730, 3.742029e+11
83731, 4.002664e+11
83732, 4.276278e+11
83733, 4.563566e+11
83734, 4.865472e+11
83735, 5.183229e+11
83736, 5.518414e+11
83737, 5.872995e+11
83738, 6.249389e+11
83739, 6.650528e+11
83740, 7.079919e+11
83741, 7.541717e+11
83742, 8.040792e+11
83743, 8.582803e+11
83744, 9.174278e+11
83745, 9.822688e+11
83746, 1.053653e+12
83747, 1.132539e+12
83748, 1.220004e+12
83749, 1.317252e+12
83750, 1.425618e+12
83751, 1.546575e+12
83752, 1.681741e+12
83753, 1.832882e+12
83754, 2.001915e+12
83755, 2.190906e+12
83756, 2.402071e+12
83757, 2.637767e+12
83758, 2.900489e+12
83759, 3.192856e+12
83760, 3.517597e+12
83761, 3.877537e+12
83762, 4.275573e+12
83763, 4.714664e+12
83764, 5.197807e+12
83765, 5.728027e+12
83766, 6.308375e+12
83767, 6.941942e+12
83768, 7.631898e+12
83769, 8.381563e+12
83770, 9.194537e+12
83771, 1.007473e+13
83772, 1.102275e+13
83773, 1.197178e+13
83774, 1.199832e+13
83775, 1.030143e+10
83776, 2.533336e+10
83777, 3.808729e+10
83778, 4.641569e+10
83779, 5.143964e+10
83780, 5.494197e+10
83781, 5.818648e+10
83782, 6.180127e+10
83783, 6.600726e+10
83784, 7.083426e+10
83785, 7.624506e+10
83786, 8.218971e+10
83787, 8.862354e+10
83788, 9.551087e+10
83789, 1.028241e+11
83790, 1.105422e+11
83791, 1.186499e+11
83792, 1.271372e+11
83793, 1.359996e+11
83794, 1.452387e+11
83795, 1.548633e+11
83796, 1.648904e+11
83797, 1.753472e+11
83798, 1.862721e+11
83799, 1.977172e+11
83800, 2.097499e+11
83801, 2.224553e+11
83802, 2.359383e+11
83803, 2.503263e+11
83804, 2.657715e+11
83805, 2.824536e+11
83806, 3.005824e+11
83807, 3.204010e+11
83808, 3.421883e+11
83809, 3.662623e+11
83810, 3.929831e+11
83811, 4.227559e+11
83812, 4.560339e+11
83813, 4.933212e+11
83814, 5.351750e+11
83815, 5.822078e+11
83816, 6.350884e+11
83817, 6.945426e+11
83818, 7.613525e+11
83819, 8.363546e+11
83820, 9.204364e+11
83821, 1.014532e+12
83822, 1.119613e+12
83823, 1.236687e+12
83824, 1.366778e+12
83825, 1.510927e+12
83826, 1.670170e+12
83827, 1.845539e+12
83828, 2.038045e+12
83829, 2.248683e+12
83830, 2.478428e+12
83831, 2.728260e+12
83832, 2.999193e+12
83833, 3.292326e+12
83834, 3.608840e+12
83835, 3.948339e+12
83836, 4.284601e+12
83837, 4.298003e+12
83838, 2.806192e+09
83839, 7.605220e+09
83840, 1.230023e+10
83841, 1.577734e+10
83842, 1.806001e+10
83843, 1.964110e+10
83844, 2.098868e+10
83845, 2.238875e+10
83846, 2.396954e+10
83847, 2.576776e+10
83848, 2.777947e+10
83849, 2.998747e+10
83850, 3.237279e+10
83851, 3.491847e+10
83852, 3.761021e+10
83853, 4.043613e+10
83854, 4.338657e+10
83855, 4.645395e+10
83856, 4.963290e+10
83857, 5.292053e+10
83858, 5.631681e+10
83859, 5.982511e+10
83860, 6.345276e+10
83861, 6.721172e+10
83862, 7.111927e+10
83863, 7.519878e+10
83864, 7.948050e+10
83865, 8.400239e+10
83866, 8.881101e+10
83867, 9.396240e+10
83868, 9.952308e+10
83869, 1.055710e+11
83870, 1.121965e+11
83871, 1.195038e+11
83872, 1.276115e+11
83873, 1.366544e+11
83874, 1.467844e+11
83875, 1.581714e+11
83876, 1.710050e+11
83877, 1.854951e+11
83878, 2.018725e+11
83879, 2.203897e+11
83880, 2.413206e+11
83881, 2.649603e+11
83882, 2.916239e+11
83883, 3.216445e+11
83884, 3.553710e+11
83885, 3.931644e+11
83886, 4.353939e+11
83887, 4.824318e+11
83888, 5.346483e+11
83889, 5.924062e+11
83890, 6.560556e+11
83891, 7.259302e+11
83892, 8.023454e+11
83893, 8.856005e+11
83894, 9.759858e+11
83895, 1.073797e+12
83896, 1.179360e+12
83897, 1.293017e+12
83898, 1.414439e+12
83899, 1.533909e+12
83900, 1.543483e+12
83901, 7.614006e+08
83902, 2.263361e+09
83903, 3.932034e+09
83904, 5.316022e+09
83905, 6.305144e+09
83906, 7.006259e+09
83907, 7.574930e+09
83908, 8.128387e+09
83909, 8.730199e+09
83910, 9.405087e+09
83911, 1.015693e+10
83912, 1.098084e+10
83913, 1.186935e+10
83914, 1.281492e+10
83915, 1.381071e+10
83916, 1.485074e+10
83917, 1.592988e+10
83918, 1.704385e+10
83919, 1.818927e+10
83920, 1.936377e+10
83921, 2.056617e+10
83922, 2.179669e+10
83923, 2.305714e+10
83924, 2.435121e+10
83925, 2.568470e+10
83926, 2.706580e+10
83927, 2.850543e+10
83928, 3.001743e+10
83929, 3.161896e+10
83930, 3.333079e+10
83931, 3.517761e+10
83932, 3.718841e+10
83933, 3.939686e+10
83934, 4.184173e+10
83935, 4.456729e+10
83936, 4.762381e+10
83937, 5.106800e+10
83938, 5.496349e+10
83939, 5.938127e+10
83940, 6.440007e+10
83941, 7.010666e+10
83942, 7.659603e+10
83943, 8.397130e+10
83944, 9.234353e+10
83945, 1.018311e+11
83946, 1.125589e+11
83947, 1.246570e+11
83948, 1.382592e+11
83949, 1.535008e+11
83950, 1.705164e+11
83951, 1.894376e+11
83952, 2.103901e+11
83953, 2.334916e+11
83954, 2.588497e+11
83955, 2.865618e+11
83956, 3.167150e+11
83957, 3.493904e+11
83958, 3.846691e+11
83959, 4.226423e+11
83960, 4.634052e+11
83961, 5.067888e+11
83962, 5.493490e+11
83963, 5.554712e+11
83964, 2.055185e+08
83965, 6.679880e+08
83966, 1.244950e+09
83967, 1.775791e+09
83968, 2.187994e+09
83969, 2.492010e+09
83970, 2.733427e+09
83971, 2.956127e+09
83972, 3.188468e+09
83973, 3.443966e+09
83974, 3.726593e+09
83975, 4.035529e+09
83976, 4.368061e+09
83977, 4.721006e+09
83978, 5.091268e+09
83979, 5.476023e+09
83980, 5.872768e+09
83981, 6.279343e+09
83982, 6.693964e+09
83983, 7.115276e+09
83984, 7.542417e+09
83985, 7.975098e+09
83986, 8.413693e+09
83987, 8.859330e+09
83988, 9.313985e+09
83989, 9.780586e+09
83990, 1.026310e+10
83991, 1.076666e+10
83992, 1.129763e+10
83993, 1.186374e+10
83994, 1.247420e+10
83995, 1.313982e+10
83996, 1.387314e+10
83997, 1.468859e+10
83998, 1.560266e+10
83999, 1.663406e+10
84000, 1.780392e+10
84001, 1.913597e+10
84002, 2.065674e+10
84003, 2.239566e+10
84004, 2.438528e+10
84005, 2.666122e+10
84006, 2.926222e+10
84007, 3.223000e+10
84008, 3.560896e+10
84009, 3.944585e+10
84010, 4.378912e+10
84011, 4.868823e+10
84012, 5.419272e+10
84013, 6.035119e+10
84014, 6.721012e+10
84015, 7.481277e+10
84016, 8.319811e+10
84017, 9.240004e+10
84018, 1.024471e+11
84019, 1.133631e+11
84020, 1.251681e+11
84021, 1.378820e+11
84022, 1.515286e+11
84023, 1.661327e+11
84024, 1.816219e+11
84025, 1.968201e+11
84026, 2.002688e+11
84027, 5.511092e+07
84028, 1.955175e+08
84029, 3.905703e+08
84030, 5.881968e+08
84031, 7.544760e+08
84032, 8.832618e+08
84033, 9.855660e+08
84034, 1.076392e+09
84035, 1.167365e+09
84036, 1.265039e+09
84037, 1.371982e+09
84038, 1.488419e+09
84039, 1.613471e+09
84040, 1.745856e+09
84041, 1.884230e+09
84042, 2.027312e+09
84043, 2.173939e+09
84044, 2.323087e+09
84045, 2.473891e+09
84046, 2.625665e+09
84047, 2.777935e+09
84048, 2.930464e+09
84049, 3.083289e+09
84050, 3.236756e+09
84051, 3.391550e+09
84052, 3.548734e+09
84053, 3.709779e+09
84054, 3.876595e+09
84055, 4.051572e+09
84056, 4.237607e+09
84057, 4.438145e+09
84058, 4.657226e+09
84059, 4.899526e+09
84060, 5.170418e+09
84061, 5.476031e+09
84062, 5.823320e+09
84063, 6.220140e+09
84064, 6.675322e+09
84065, 7.198744e+09
84066, 7.801401e+09
84067, 8.495451e+09
84068, 9.294239e+09
84069, 1.021229e+10
84070, 1.126523e+10
84071, 1.246972e+10
84072, 1.384322e+10
84073, 1.540376e+10
84074, 1.716961e+10
84075, 1.915888e+10
84076, 2.138906e+10
84077, 2.387652e+10
84078, 2.663599e+10
84079, 2.968015e+10
84080, 3.301931e+10
84081, 3.666126e+10
84082, 4.061156e+10
84083, 4.487420e+10
84084, 4.945294e+10
84085, 5.435307e+10
84086, 5.958057e+10
84087, 6.510750e+10
84088, 7.054569e+10
84089, 7.231853e+10
84090, 1.465876e+07
84091, 5.674574e+07
84092, 1.214427e+08
84093, 1.932167e+08
84094, 2.584682e+08
84095, 3.118052e+08
84096, 3.548510e+08
84097, 3.922115e+08
84098, 4.283024e+08
84099, 4.660351e+08
84100, 5.067976e+08
84101, 5.509269e+08
84102, 5.981861e+08
84103, 6.480864e+08
84104, 7.000612e+08
84105, 7.535484e+08
84106, 8.080249e+08
